state,date,monthly_emissions,co2_per_capita,prcp,snow,tavg,monthly_gdp_rel_2017,gdp_per_capita,monthly_energy_prod,eprod_per_capita,monthly_energy_use,eflow_per_capita,monthly_energy_flow,euse_per_capita,monthly_num_plants,monthly_renew_pct,monthly_fossil_pct,republican_vote_pct,monthly_pop_density,avg_facility_age
VA,1993-02-01,2570151.919816342,,,,,,,,,,,,,,,,,,
VA,1993-03-01,2458744.878303582,,,,,,,,,,,,,,,,,,
VA,1993-04-01,1972384.8200085408,,,,,,,,,,,,,,,,,,
VA,1993-05-01,2279038.547061107,,,,,,,,,,,,,,,,,,
VA,1993-06-01,2916096.038836125,,,,,,,,,,,,,,,,,,
VA,1993-07-01,3561251.0061572706,,,,,,,,,,,,,,,,,,
VA,1993-08-01,3369798.793457502,,,,,,,,,,,,,,,,,,
VA,1993-09-01,2527918.338961282,,,,,,,,,,,,,,,,,,
VA,1993-10-01,2101915.4057748658,,,,,,,,,,,,,,,,,,
VA,1993-11-01,2194899.7885257825,,,,,,,,,,,,,,,,,,
VA,1993-12-01,2707842.821587332,,,,,,,,,,,,,,,,,,
VA,1994-01-01,2755808.618943696,,,,,,,,,,,,,,,,,,
VA,1994-02-01,2396703.242917192,,,,,,,,,,,,,,,,,,
VA,1994-03-01,2292814.591192463,,,,,,,,,,,,,,,,,,
VA,1994-04-01,1839276.9150910384,,,,,,,,,,,,,,,,,,
VA,1994-05-01,2125235.879778249,,,,,,,,,,,,,,,,,,
VA,1994-06-01,2719301.05728378,,,,,,,,,,,,,,,,,,
VA,1994-07-01,3320917.2459770995,,,,,,,,,,,,,,,,,,
VA,1994-08-01,3142385.332939836,,,,,,,,,,,,,,,,,,
VA,1994-09-01,2357319.827713252,,,,,,,,,,,,,,,,,,
VA,1994-10-01,1960066.0297614653,,,,,,,,,,,,,,,,,,
VA,1994-11-01,2046775.2900046103,,,,,,,,,,,,,,,,,,
VA,1994-12-01,2525101.96839732,,,,,,,,,,,,,,,,8.58,,
VA,1995-01-01,2878923.974945589,,,,,,,,,,,,,,,,,,
VA,1995-02-01,2503775.617593102,,,,,,,,,,,,,,,,,,
VA,1995-03-01,2395245.755207472,,,,,,,,,,,,,,,,,,
VA,1995-04-01,1921446.348276966,,,,,,,,,,,,,,,,,,
VA,1995-05-01,2220180.4888226856,,,,,,,,,,,,,,,,,,
VA,1995-06-01,2840785.443188685,,,,,,,,,,,,,,,,,,
VA,1995-07-01,3469278.7490875786,,,,,,,,,,,,,,,,,,
VA,1995-08-01,3282770.9483634164,,,,,,,,,,,,,,,,,,
VA,1995-09-01,2462632.753946309,,,,,,,,,,,,,,,,,,
VA,1995-10-01,2047631.69937382,,,,,,,,,,,,,,,,,,
VA,1995-11-01,2138214.683419885,,,,,,,,,,,,,,,,,,
VA,1995-12-01,2637910.537774492,,,,,,,,,,,,,,,,,,
VA,1996-01-01,3137454.1549001336,,,,,,,,,,,,,,,,,,
VA,1996-02-01,2728617.109280765,,,,,,,,,,,,,,,,,,
VA,1996-03-01,2610341.159434271,,,,,,,,,,,,,,,,,,
VA,1996-04-01,2093994.1037981703,,,,,,,,,,,,,,,,,,
VA,1996-05-01,2419554.86143624,,,,,,,,,,,,,,,,,,
VA,1996-06-01,3095890.745805681,,,,,,,,,,,,,,,,,,
VA,1996-07-01,3780823.36336696,,,,,,,,,,,,,,,,,,
VA,1996-08-01,3577566.9802891924,,,,,,,,,,,,,,,,,,
VA,1996-09-01,2683779.576363433,,,,,,,,,,,,,,,,,,
VA,1996-10-01,2231511.022456586,,,,,,,,,,,,,,,,,,
VA,1996-11-01,2330228.446790083,,,,,,,,,,,,,,,,,,
VA,1996-12-01,2874797.4760784865,,,,,,,,,,,,,,,,17.49,,
VA,1997-01-01,3140530.526,,,,,,,,,,,,,,,,,,
VA,1997-02-01,2493287.8,,,,,,,,,,,,,,,,,,
VA,1997-03-01,2793230.096,,,,,,,,,,,,,,,,,,
VA,1997-04-01,2730533.933,,,,,,,,,,,,,,,,,,
VA,1997-05-01,2410465.626,,,,,,,,,,,,,,,,,,
VA,1997-06-01,2867464.473,,,,,,,,,,,,,,,,,,
VA,1997-07-01,3671708.558,,,,,,,,,,,,,,,,,,
VA,1997-08-01,3397596.361,,,,,,,,,,,,,,,,,,
VA,1997-09-01,2588454.321,,,,,,,,,,,,,,,,,,
VA,1997-10-01,2896003.82,,,,,,,,,,,,,,,,,,
VA,1997-11-01,2683882.623,,,,,,,,,,,,,,,,,,
VA,1997-12-01,3154500.75,,,,,,,,,,,,,,,,,,
VA,1998-01-01,2991380.0,,,,,,,,,,,,,,,,,,
VA,1998-02-01,2648650.644,,,,,,,,,,,,,,,,,,
VA,1998-03-01,3125617.596,,,,,,,,,,,,,,,,,,
VA,1998-04-01,2677043.035,,,,,,,,,,,,,,,,,,
VA,1998-05-01,2871699.778,,,,,,,,,,,,,,,,,,
VA,1998-06-01,3426378.433,,,,,,,,,,,,,,,,,,
VA,1998-07-01,4222248.476,,,,,,,,,,,,,,,,,,
VA,1998-08-01,3925018.124,,,,,,,,,,,,,,,,,,
VA,1998-09-01,3384055.388,,,,,,,,,,,,,,,,,,
VA,1998-10-01,2755720.125,,,,,,,,,,,,,,,,,,
VA,1998-11-01,2806746.852,,,,,,,,,,,,,,,,,,
VA,1998-12-01,3152843.377,,,,,,,,,,,,,,,,,,
VA,1999-01-01,3533051.571,,,,,,,,,,,,,,,,,,
VA,1999-02-01,3135999.129,,,,,,,,,,,,,,,,,,
VA,1999-03-01,3130453.499,,,,,,,,,,,,,,,,,,
VA,1999-04-01,2991396.678,,,,,,,,,,,,,,,,,,
VA,1999-05-01,3283173.705,,,,,,,,,,,,,,,,,,
VA,1999-06-01,3524541.175,,,,,,,,,,,,,,,,,,
VA,1999-07-01,4406881.941,,,,,,,,,,,,,,,,,,
VA,1999-08-01,3792319.098,,,,,,,,,,,,,,,,,,
VA,1999-09-01,2855560.425,,,,,,,,,,,,,,,,,,
VA,1999-10-01,2673016.25,,,,,,,,,,,,,,,,,,
VA,1999-11-01,2269451.45,,,,,,,,,,,,,,,,,,
VA,1999-12-01,2838238.078,,,,,,,,,,,,,,,,,,
VA,2000-01-01,3445727.378,,,,,,,,,,,,,,,,,,
VA,2000-02-01,3051201.277,,,,,,,,,,,,,,,,,,
VA,2000-03-01,3186411.1,,,,,,,,,,,,,,,,,,
VA,2000-04-01,2662195.97,,,,,,,,,,,,,,,,,,
VA,2000-05-01,3158280.522,,,,,,,,,,,,,,,,,,
VA,2000-06-01,3589024.208,,,,,,,,,,,,,,,,,,
VA,2000-07-01,3563903.473,,,,,,,,,,,,,,,,,,
VA,2000-08-01,3723810.25,,,,,,,,,,,,,,,,,,
VA,2000-09-01,3089054.845,,,,,,,,,,,,,,,,,,
VA,2000-10-01,3196728.024,,,,,,,,,,,,,,,,,,
VA,2000-11-01,2992834.081,,,,,,,,,,,,,,,,,,
VA,2000-12-01,4004711.068,,,,,,,,,,,,,,,,17.42,,
VA,2001-01-01,3756721.888,,,,,,,,,,,,,,,,,,
VA,2001-02-01,3103207.966,,,,,,,,,,,,,,,,,,
VA,2001-03-01,3451999.02,,,,,,,,,,,,,,,,,,
VA,2001-04-01,3150559.313,,,,,,,,,,,,,,,,,,
VA,2001-05-01,2897047.3,,,,,,,,,,,,,,,,,,
VA,2001-06-01,3346576.247,,,,,,,,,,,,,,,,,,
VA,2001-07-01,3789335.799,,,,,,,,,,,,,,,,,,
VA,2001-08-01,4400417.404,,,,,,,,,,,,,,,,,,
VA,2001-09-01,3057514.873,,,,,,,,,,,,,,,,,,
VA,2001-10-01,2955742.894,,,,,,,,,,,,,,,,,,
VA,2001-11-01,3391890.819,,,,,,,,,,,,,,,,,,
VA,2001-12-01,3298660.7720000003,,,,,,,,,,,,,,,,,,
VA,2002-01-01,3516674.729,,,,,,,,,,,,,,,,,,
VA,2002-02-01,3120429.035,,,,,,,,,,,,,,,,,,
VA,2002-03-01,2849964.176,,,,,,,,,,,,,,,,,,
VA,2002-04-01,2725068.413,,,,,,,,,,,,,,,,,,
VA,2002-05-01,2754470.527,,,,,,,,,,,,,,,,,,
VA,2002-06-01,3526369.343,,,,,,,,,,,,,,,,,,
VA,2002-07-01,4173177.474,,,,,,,,,,,,,,,,,,
VA,2002-08-01,4217095.269,,,,,,,,,,,,,,,,,,
VA,2002-09-01,3247655.673,,,,,,,,,,,,,,,,,,
VA,2002-10-01,2890410.1010000003,,,,,,,,,,,,,,,,,,
VA,2002-11-01,3020259.985,,,,,,,,,,,,,,,,,,
VA,2002-12-01,3666251.468,,,,,,,,,,,,,,,,20.64,,
VA,2003-01-01,4281054.953,,,,,,,,,,,,,,,,,,
VA,2003-02-01,3316714.306,,,,,,,,,,,,,,,,,,
VA,2003-03-01,2773921.506,,,,,,,,,,,,,,,,,,
VA,2003-04-01,1981762.176,,,,,,,,,,,,,,,,,,
VA,2003-05-01,2449329.15,,,,,,,,,,,,,,,,,,
VA,2003-06-01,3288961.042,,,,,,,,,,,,,,,,,,
VA,2003-07-01,3843599.034,,,,,,,,,,,,,,,,,,
VA,2003-08-01,4118078.862,,,,,,,,,,,,,,,,,,
VA,2003-09-01,3121249.522,,,,,,,,,,,,,,,,,,
VA,2003-10-01,3020842.012,,,,,,,,,,,,,,,,,,
VA,2003-11-01,2774562.221,,,,,,,,,,,,,,,,,,
VA,2003-12-01,3754805.983,,,,,,,,,,,,,,,,,,
VA,2004-01-01,3633681.016,,,,,,,,,,,,,,,,,,
VA,2004-02-01,3047848.613,,,,,,,,,,,,,,,,,,
VA,2004-03-01,2632816.886,,,,,,,,,,,,,,,,,,
VA,2004-04-01,2536392.345,,,,,,,,,,,,,,,,,,
VA,2004-05-01,3569714.317,,,,,,,,,,,,,,,,,,
VA,2004-06-01,3278257.138,,,,,,,,,,,,,,,,,,
VA,2004-07-01,3978749.45,,,,,,,,,,,,,,,,,,
VA,2004-08-01,3636393.357,,,,,,,,,,,,,,,,,,
VA,2004-09-01,3118849.548,,,,,,,,,,,,,,,,,,
VA,2004-10-01,2479889.398,,,,,,,,,,,,,,,,,,
VA,2004-11-01,2755543.338,,,,,,,,,,,,,,,,,,
VA,2004-12-01,3345540.064,,,,,,,,,,,,,,,,,,
VA,2005-01-01,3610205.917,,,,,,,,,,,,,,,,,,
VA,2005-02-01,3198663.503,,,,,,,,,,,,,,,,,,
VA,2005-03-01,3310961.09,,,,,,,,,,,,,,,,,,
VA,2005-04-01,2530091.343,,,,,,,,,,,,,,,,,,
VA,2005-05-01,2111822.534,,,,,,,,,,,,,,,,,,
VA,2005-06-01,3313318.575,,,,,,,,,,,,,,,,,,
VA,2005-07-01,4225843.26,,,,,,,,,,,,,,,,,,
VA,2005-08-01,4302385.598,,,,,,,,,,,,,,,,,,
VA,2005-09-01,3318560.144,,,,,,,,,,,,,,,,,,
VA,2005-10-01,2791268.425,,,,,,,,,,,,,,,,,,
VA,2005-11-01,2381636.855,,,,,,,,,,,,,,,,,,
VA,2005-12-01,3329092.911,,,,,,,,,,,,,,,,,,
VA,2006-01-01,2723072.022,,,,,,,,,,,,,,,,,,
VA,2006-02-01,2585434.453,,,,,,,,,,,,,,,,,,
VA,2006-03-01,3031293.212,,,,,,,,,,,,,,,,,,
VA,2006-04-01,2474335.973,,,,,,,,,,,,,,,,,,
VA,2006-05-01,2496284.644,,,,,,,,,,,,,,,,,,
VA,2006-06-01,3049459.681,,,,,,,,,,,,,,,,,,
VA,2006-07-01,3961441.722,,,,,,,,,,,,,,,,,,
VA,2006-08-01,4059675.631,,,,,,,,,,,,,,,,,,
VA,2006-09-01,2177608.013,,,,,,,,,,,,,,,,,,
VA,2006-10-01,2444866.594,,,,,,,,,,,,,,,,,,
VA,2006-11-01,2654795.214,,,,,,,,,,,,,,,,,,
VA,2006-12-01,2562755.208,,,,,,,,,,,,,,,,12.3,,
VA,2007-01-01,2824323.514,,,,,,,,,,,,,,,,,,
VA,2007-02-01,3421361.796,,,,,,,,,,,,,,,,,,
VA,2007-03-01,2771531.497,,,,,,,,,,,,,,,,,,
VA,2007-04-01,2501001.615,,,,,,,,,,,,,,,,,,
VA,2007-05-01,2978550.318,,,,,,,,,,,,,,,,,,
VA,2007-06-01,3504504.936,,,,,,,,,,,,,,,,,,
VA,2007-07-01,3748699.094,,,,,,,,,,,,,,,,,,
VA,2007-08-01,4246088.736,,,,,,,,,,,,,,,,,,
VA,2007-09-01,3295530.545,,,,,,,,,,,,,,,,,,
VA,2007-10-01,3109525.376,,,,,,,,,,,,,,,,,,
VA,2007-11-01,2693993.419,,,,,,,,,,,,,,,,,,
VA,2007-12-01,2904522.383,,,,,,,,,,,,,,,,,,
VA,2008-01-01,3217064.516,,,,,,,,,,,,,,,,,,
VA,2008-02-01,2911076.073,,,,,,,,,,,,,,,,,,
VA,2008-03-01,2501999.531,,,,,,,,,,,,,,,,,,
VA,2008-04-01,2176897.239,,,,,,,,,,,,,,,,,,
VA,2008-05-01,2451331.832,,,,,,,,,,,,,,,,,,
VA,2008-06-01,3562134.433,,,,,,,,,,,,,,,,,,
VA,2008-07-01,3865215.9,,,,,,,,,,,,,,,,,,
VA,2008-08-01,3043347.284,,,,,,,,,,,,,,,,,,
VA,2008-09-01,2709801.322,,,,,,,,,,,,,,,,,,
VA,2008-10-01,2139901.158,,,,,,,,,,,,,,,,,,
VA,2008-11-01,2561213.875,,,,,,,,,,,,,,,,,,
VA,2008-12-01,3077756.889,,,,,,,,,,,,,,,,6.75,,
VA,2009-01-01,3761424.666,,,,,,,,,,,,,,,,,,
VA,2009-02-01,2806136.44,,,,,,,,,,,,,,,,,,
VA,2009-03-01,2394667.363,,,,,,,,,,,,,,,,,,
VA,2009-04-01,2069299.114,,,,,,,,,,,,,,,,,,
VA,2009-05-01,2075034.166,,,,,,,,,,,,,,,,,,
VA,2009-06-01,2526911.656,,,,,,,,,,,,,,,,,,
VA,2009-07-01,2806256.627,,,,,,,,,,,,,,,,,,
VA,2009-08-01,3299717.4140000003,,,,,,,,,,,,,,,,,,
VA,2009-09-01,2206805.145,,,,,,,,,,,,,,,,,,
VA,2009-10-01,1549764.757,,,,,,,,,,,,,,,,,,
VA,2009-11-01,1912319.201,,,,,,,,,,,,,,,,,,
VA,2009-12-01,2939681.781,,,,,,,,,,,,,,,,,,
VA,2010-01-01,3373773.814,,,,,,,,,,,,,,,,,,
VA,2010-02-01,3014131.811,,,,,,,,,,,,,,,,,,
VA,2010-03-01,2530825.951,,,,,,,,,,,,,,,,,,
VA,2010-04-01,2021827.071,,,,,,,,,,,,,,,,,,
VA,2010-05-01,2700333.736,,,,,,,,,,,,,,,,,,
VA,2010-06-01,4137943.069,,,,,,,,,,,,,,,,,,
VA,2010-07-01,4578031.653,,,,,,,,,,,,,,,,,,
VA,2010-08-01,3728108.801,,,,,,,,,,,,,,,,,,
VA,2010-09-01,2457683.303,,,,,,,,,,,,,,,,,,
VA,2010-10-01,1959623.345,,,,,,,,,,,,,,,,,,
VA,2010-11-01,1857830.347,,,,,,,,,,,,,,,,,,
VA,2010-12-01,3342782.637,,,,,,,,,,,,,,,,,,
VA,2011-01-01,3374226.2260000003,,,,,,,,,,,,,,,,,,
VA,2011-02-01,2298386.838,,,,,,,,,,,,,,,,,,
VA,2011-03-01,2152838.621,,,,,,,,,,,,,,,,,,
VA,2011-04-01,1851965.742,,,,,,,,,,,,,,,,,,
VA,2011-05-01,2493920.714,,,,,,,,,,,,,,,,,,
VA,2011-06-01,2911754.474,,,,,,,,,,,,,,,,,,
VA,2011-07-01,3776618.68,,,,,,,,,,,,,,,,,,
VA,2011-08-01,2957769.462,,,,,,,,,,,,,,,,,,
VA,2011-09-01,2461382.005,,,,,,,,,,,,,,,,,,
VA,2011-10-01,1563870.643,,,,,,,,,,,,,,,,,,
VA,2011-11-01,1531244.914,,,,,,,,,,,,,,,,,,
VA,2011-12-01,1763039.447,,,,,,,,,,,,,,,,,,
VA,2012-01-01,2352797.537,,,,,,,,,,,,,,,,,,
VA,2012-02-01,2157389.018,,,,,,,,,,,,,,,,,,
VA,2012-03-01,1707377.033,,,,,,,,,,,,,,,,,,
VA,2012-04-01,989671.266,,,,,,,,,,,,,,,,,,
VA,2012-05-01,1978230.177,,,,,,,,,,,,,,,,,,
VA,2012-06-01,2783889.62,,,,,,,,,,,,,,,,,,
VA,2012-07-01,4097024.298,,,,,,,,,,,,,,,,,,
VA,2012-08-01,2776856.879,,,,,,,,,,,,,,,,,,
VA,2012-09-01,1666141.849,,,,,,,,,,,,,,,,,,
VA,2012-10-01,1326996.039,,,,,,,,,,,,,,,,,,
VA,2012-11-01,1874601.905,,,,,,,,,,,,,,,,,,
VA,2012-12-01,1971722.211,,,,,,,,,,,,,,,,15.65,,
VA,2013-01-01,2284647.51,,,,,,,,,,,,,,,,,,
VA,2013-02-01,2480693.936,,,,,,,,,,,,,,,,,,
VA,2013-03-01,2881094.143,,,,,,,,,,,,,,,,,,
VA,2013-04-01,1784749.455,,,,,,,,,,,,,,,,,,
VA,2013-05-01,2247503.014,,,,,,,,,,,,,,,,,,
VA,2013-06-01,2937023.3260000004,,,,,,,,,,,,,,,,,,
VA,2013-07-01,3843882.402,,,,,,,,,,,,,,,,,,
VA,2013-08-01,3281445.449,,,,,,,,,,,,,,,,,,
VA,2013-09-01,2560509.854,,,,,,,,,,,,,,,,,,
VA,2013-10-01,2324441.869,,,,,,,,,,,,,,,,,,
VA,2013-11-01,2622495.969,,,,,,,,,,,,,,,,,,
VA,2013-12-01,2805489.227,,,,,,,,,,,,,,,,,,
VA,2014-01-01,4067720.249,,,,,,,,,,,,,,,,,,
VA,2014-02-01,3193656.785,,,,,,,,,,,,,,,,,,
VA,2014-03-01,2611513.847,,,,,,,,,,,,,,,,,,
VA,2014-04-01,1553954.222,,,,,,,,,,,,,,,,,,
VA,2014-05-01,2178776.838,,,,,,,,,,,,,,,,,,
VA,2014-06-01,2881503.475,,,,,,,,,,,,,,,,,,
VA,2014-07-01,3013265.107,,,,,,,,,,,,,,,,,,
VA,2014-08-01,3085450.451,,,,,,,,,,,,,,,,,,
VA,2014-09-01,2413305.306,,,,,,,,,,,,,,,,,,
VA,2014-10-01,1988255.148,,,,,,,,,,,,,,,,,,
VA,2014-11-01,2501313.728,,,,,,,,,,,,,,,,,,
VA,2014-12-01,2598074.651,,,,,,,,,,,,,,,,12.08,,
VA,2015-01-01,3092812.48,,,,,,,,,,,,,,,,,,
VA,2015-02-01,3669474.192,,,,,,,,,,,,,,,,,,
VA,2015-03-01,2536587.298,,,,,,,,,,,,,,,,,,
VA,2015-04-01,1359842.398,,,,,,,,,,,,,,,,,,
VA,2015-05-01,2392812.052,,,,,,,,,,,,,,,,,,
VA,2015-06-01,3287953.582,,,,,,,,,,,,,,,,,,
VA,2015-07-01,3785097.721,,,,,,,,,,,,,,,,,,
VA,2015-08-01,3550657.314,,,,,,,,,,,,,,,,,,
VA,2015-09-01,2811389.821,,,,,,,,,,,,,,,,,,
VA,2015-10-01,2025428.412,,,,,,,,,,,,,,,,,,
VA,2015-11-01,2260460.154,,,,,,,,,,,,,,,,,,
VA,2015-12-01,2803049.128,,,,,,,,,,,,,,,,,,
VA,2016-01-01,3091008.063,,,,,,,,,,,,,,,,,,
VA,2016-02-01,3152759.643,,,,,,,,,,,,,,,,,,
VA,2016-03-01,2783940.13,,,,,,,,,,,,,,,,,,
VA,2016-04-01,1750105.815,,,,,,,,,,,,,,,,,,
VA,2016-05-01,2682232.911,,,,,,,,,,,,,,,,,,
VA,2016-06-01,3537830.145,,,,,,,,,,,,,,,,,,
VA,2016-07-01,4245616.139,,,,,,,,,,,,,,,,,,
VA,2016-08-01,4210822.615,,,,,,,,,,,,,,,,,,
VA,2016-09-01,3386009.838,,,,,,,,,,,,,,,,,,
VA,2016-10-01,2267761.3570000003,,,,,,,,,,,,,,,,,,
VA,2016-11-01,1948288.005,,,,,,,,,,,,,,,,,,
VA,2016-12-01,3120417.813,,,,,,,,,,,,,,,,,,
VA,2017-01-01,2995080.482,,,,,,,,,,,,,,,,,,
VA,2017-02-01,2006538.587,,,,,,,,,,,,,,,,,,
VA,2017-03-01,2488746.444,,,,,,,,,,,,,,,,,,
VA,2017-04-01,1960780.921,,,,,,,,,,,,,,,,,,
VA,2017-05-01,2359328.435,,,,,,,,,,,,,,,,,,
VA,2017-06-01,3170615.802,,,,,,,,,,,,,,,,,,
VA,2017-07-01,4006649.253,,,,,,,,,,,,,,,,,,
VA,2017-08-01,3696760.663,,,,,,,,,,,,,,,,,,
VA,2017-09-01,2469875.228,,,,,,,,,,,,,,,,,,
VA,2017-10-01,1959185.022,,,,,,,,,,,,,,,,,,
VA,2017-11-01,2484677.348,,,,,,,,,,,,,,,,,,
VA,2017-12-01,2777952.161,,,,,,,,,,,,,,,,,,
VA,2018-01-01,3863430.482,,,,,,,,,,,,,,,,,,
VA,2018-02-01,2330372.118,,,,,,,,,,,,,,,,,,
VA,2018-03-01,2849476.467,,,,,,,,,,,,,,,,,,
VA,2018-04-01,2251809.173,,,,,,,,,,,,,,,,,,
VA,2018-05-01,2815730.398,,,,,,,,,,,,,,,,,,
VA,2018-06-01,3126102.181,,,,,,,,,,,,,,,,,,
VA,2018-07-01,3594934.312,,,,,,,,,,,,,,,,,,
VA,2018-08-01,3723626.862,,,,,,,,,,,,,,,,,,
VA,2018-09-01,3042185.307,,,,,,,,,,,,,,,,,,
VA,2018-10-01,1777188.677,,,,,,,,,,,,,,,,,,
VA,2018-11-01,2295998.784,,,,,,,,,,,,,,,,,,
VA,2018-12-01,2728610.088,,,,,,,,,,,,,,,,10.25,,
VA,2019-01-01,2713865.4450000003,,,,,,,,,,,,,,,,,,
VA,2019-02-01,2394286.098,,,,,,,,,,,,,,,,,,
VA,2019-03-01,2376476.575,,,,,,,,,,,,,,,,,,
VA,2019-04-01,1866712.633,,,,,,,,,,,,,,,,,,
VA,2019-05-01,1898302.378,,,,,,,,,,,,,,,,,,
VA,2019-06-01,2973436.372,,,,,,,,,,,,,,,,,,
VA,2019-07-01,4038219.772,,,,,,,,,,,,,,,,,,
VA,2019-08-01,3644315.63,,,,,,,,,,,,,,,,,,
VA,2019-09-01,2752405.906,,,,,,,,,,,,,,,,,,
VA,2019-10-01,1902652.349,,,,,,,,,,,,,,,,,,
VA,2019-11-01,2085272.704,,,,,,,,,,,,,,,,,,
VA,2019-12-01,2384944.488,,,,,,,,,,,,,,,,,,
VA,2020-01-01,2798056.775,,,,,,,,,,,,,,,,,,
VA,2020-02-01,2470094.621,,,,,,,,,,,,,,,,,,
VA,2020-03-01,2467373.595,,,,,,,,,,,,,,,,,,
VA,2020-04-01,2126338.224,,,,,,,,,,,,,,,,,,
VA,2020-05-01,2151558.424,,,,,,,,,,,,,,,,,,
VA,2020-06-01,2708972.124,,,,,,,,,,,,,,,,,,
VA,2020-07-01,4568149.256,,,,,,,,,,,,,,,,,,
VA,2020-08-01,3803991.261,,,,,,,,,,,,,,,,,,
VA,2020-09-01,2628623.96,,,,,,,,,,,,,,,,,,
VA,2020-10-01,2160488.512,,,,,,,,,,,,,,,,,,
VA,2020-11-01,1952965.305,,,,,,,,,,,,,,,,,,
VA,2020-12-01,2916606.907,,,,,,,,,,,,,,,,14.64,,
VA,2021-01-01,2215850.272,,,,,,,,,,,,,,,,,,
VA,2021-02-01,2665865.251,,,,,,,,,,,,,,,,,,
VA,2021-03-01,2343019.585,,,,,,,,,,,,,,,,,,
VA,2021-04-01,2062043.178,,,,,,,,,,,,,,,,,,
VA,2021-05-01,1773735.185,,,,,,,,,,,,,,,,,,
VA,2021-06-01,2574671.687,,,,,,,,,,,,,,,,,,
VA,2021-07-01,3432463.881,,,,,,,,,,,,,,,,,,
VA,2021-08-01,3269797.634,,,,,,,,,,,,,,,,,,
VA,2021-09-01,2160028.255,,,,,,,,,,,,,,,,,,
VA,2021-10-01,1834304.422,,,,,,,,,,,,,,,,,,
VA,2021-11-01,2071660.066,,,,,,,,,,,,,,,,,,
VA,2021-12-01,2226551.351,,,,,,,,,,,,,,,,,,
VA,2022-01-01,2787304.603,,,,,,,,,,,,,,,,,,
VA,2022-02-01,1927813.68,,,,,,,,,,,,,,,,,,
VA,2022-03-01,1884568.861,,,,,,,,,,,,,,,,,,
VA,2022-04-01,1098096.803,,,,,,,,,,,,,,,,,,
VA,2022-05-01,1751745.149,,,,,,,,,,,,,,,,,,
VA,2022-06-01,2684960.973,,,,,,,,,,,,,,,,,,
VA,2022-07-01,3187298.636,,,,,,,,,,,,,,,,,,
VA,2022-08-01,3211836.988,,,,,,,,,,,,,,,,,,
VA,2022-09-01,2193013.437,,,,,,,,,,,,,,,,,,
VA,2022-10-01,1694128.188,,,,,,,,,,,,,,,,,,
VA,2022-11-01,1986417.11,,,,,,,,,,,,,,,,,,
VA,2022-12-01,2867352.383,,,,,,,,,,,,,,,,,,
VA,2023-01-01,2403865.025,,,,,,,,,,,,,,,,,,
VA,2023-02-01,2000873.244,,,,,,,,,,,,,,,,,,
VA,2023-03-01,1918413.639,,,,,,,,,,,,,,,,,,
VA,2023-04-01,1524064.593,,,,,,,,,,,,,,,,,,
VA,2023-05-01,1700726.913,,,,,,,,,,,,,,,,,,
VA,2023-06-01,2227561.755,,,,,,,,,,,,,,,,,,
VA,2023-07-01,3043681.418,,,,,,,,,,,,,,,,,,
VA,2023-08-01,2971369.567,,,,,,,,,,,,,,,,,,
VA,2023-09-01,2193688.868,,,,,,,,,,,,,,,,,,
VA,2023-10-01,1534364.56,,,,,,,,,,,,,,,,,,
VA,2023-11-01,1703225.831,,,,,,,,,,,,,,,,,,
VA,2023-12-01,2329020.482,,,,,,,,,,,,,,,,,,
VA,2024-01-01,2987722.106,,,,,,,,,,,,,,,,,,
VA,2024-02-01,2658498.225,,,,,,,,,,,,,,,,,,
VA,2024-03-01,2424740.563,,,,,,,,,,,,,,,,,,
VA,2024-04-01,1882944.032,,,,,,,,,,,,,,,,,,
VA,2024-05-01,1877600.943,,,,,,,,,,,,,,,,,,
VA,2024-06-01,2912085.125,,,,,,,,,,,,,,,,,,
VA,2024-07-01,3586091.741,,,,,,,,,,,,,,,,,,
VA,2024-08-01,3224123.7800000003,,,,,,,,,,,,,,,,,,
VA,2024-09-01,2624326.788,,,,,,,,,,,,,,,,,,
VA,2024-10-01,1962909.35,,,,,,,,,,,,,,,,,,
VA,2024-11-01,1904880.462,,,,,,,,,,,,,,,,,,
VA,2024-12-01,2734971.228,,,,,,,,,,,,,,,,,,
VT,1990-01-01,4518.661057385402,,,,,,,,,,,,,,,,,,
VT,1990-02-01,4006.676379544129,,,,,,,,,,,,,,,,,,
VT,1990-03-01,3719.438103625788,,,,,,,,,,,,,,,,,,
VT,1990-04-01,1891.9681584275097,,,,,,,,,,,,,,,,,,
VT,1990-05-01,2834.41604540004,,,,,,,,,,,,,,,,,,
VT,1990-06-01,3096.2699385700566,,,,,,,,,,,,,,,,,,
VT,1990-07-01,3851.423605093951,,,,,,,,,,,,,,,,,,
VT,1990-08-01,3830.852688935545,,,,,,,,,,,,,,,,,,
VT,1990-09-01,2830.692262306349,,,,,,,,,,,,,,,,,,
VT,1990-10-01,3067.3133199232648,,,,,,,,,,,,,,,,,,
VT,1990-11-01,3004.8022408478623,,,,,,,,,,,,,,,,,,
VT,1990-12-01,3983.4861999401046,,,,,,,,,,,,,,,,,,
VT,1991-01-01,7077.004273924087,,,,,,,,,,,,,,,,,,
VT,1991-02-01,6275.147771023896,,,,,,,,,,,,,,,,,,
VT,1991-03-01,5825.282981323359,,,,,,,,,,,,,,,,,,
VT,1991-04-01,2963.149165931736,,,,,,,,,,,,,,,,,,
VT,1991-05-01,4439.185460611151,,,,,,,,,,,,,,,,,,
