state,date,monthly_emissions
VT,1998-03,12317.225
VT,1998-04,27863.25
VT,1998-05,27947.8
VT,1998-06,17279.675
VT,1998-07,20083.075
VT,1998-08,13838.325
VT,1998-09,24299.925
VT,1998-10,16468.275
VT,1998-11,3049.775
VT,1998-12,24177.45
VT,1999-01,31246.975
VT,1999-02,16016.45
VT,1999-03,11455.025
VT,1999-04,36106.575
VT,1999-05,49133.45
VT,1999-06,40299.575
VT,1999-07,36660.4
VT,1999-08,29563.5
VT,1999-09,23463.025
VT,1999-10,5739.625
VT,1999-11,15700.175
VT,1999-12,24590.875
VT,2000-01,38655.8
VT,2000-02,22573.625
VT,2000-03,26775.225
VT,2000-04,38105.975
VT,2000-05,41952.1
VT,2000-06,32582.225
VT,2000-07,33060.8
VT,2000-08,31612.65
VT,2000-09,30944.625
VT,2000-10,31111.25
VT,2000-11,35503.375
VT,2000-12,41933.1
VT,2001-01,42054.7
VT,2001-02,28395.95
VT,2001-03,24249.325
VT,2001-04,15935.925
VT,2001-05,25234.55
VT,2001-06,18983.25
VT,2001-07,17552.45
VT,2001-08,36850.4
VT,2001-09,30117.3
VT,2001-10,18035.775
VT,2001-11,22034.9
VT,2001-12,15676.475
VT,2002-01,7474.725
VT,2002-02,22948.7
VT,2002-03,35539.225
VT,2002-04,1028.475
VT,2002-05,26328.4
VT,2002-06,11804.4
VT,2002-07,24471.125
VT,2002-08,37482.25
VT,2002-09,35167.325
VT,2002-10,33503.075
VT,2002-11,21417.35
VT,2002-12,37293.95
VT,2003-01,47404.475
VT,2003-02,34851.95
VT,2003-03,32885.65
VT,2003-04,10313.475
VT,2003-05,38922.1
VT,2003-06,29561.75
VT,2003-07,43274.95
VT,2003-08,33724.225
VT,2003-09,21773.65
VT,2003-10,23158.825
VT,2003-11,20838.0
VT,2003-12,35006.45
VT,2004-01,46713.3
VT,2004-02,31086.75
VT,2004-03,27290.45
VT,2004-04,13872.825
VT,2004-05,45461.0
VT,2004-06,17808.1
VT,2004-07,30530.325
VT,2004-08,34320.575
VT,2004-09,26723.775
VT,2004-10,33445.725
VT,2004-11,22359.975
VT,2004-12,34931.7
VT,2005-01,32256.375
VT,2005-02,34023.8
VT,2005-03,44480.7
VT,2005-04,1605.625
VT,2005-05,29012.625
VT,2005-06,36315.975
VT,2005-07,42541.875
VT,2005-08,41211.05
VT,2005-09,35386.875
VT,2005-10,22379.3
VT,2005-11,17517.2
VT,2005-12,36007.875
VT,2006-01,53098.125
VT,2006-02,53925.5
VT,2006-03,48631.0
VT,2006-04,23243.85
VT,2006-05,34954.2
VT,2006-06,37047.675
VT,2006-07,38211.325
VT,2006-08,45988.975
VT,2006-09,18322.575
VT,2006-10,41488.925
VT,2006-11,28646.625
VT,2006-12,22006.15
VT,2007-01,43059.775
VT,2007-02,52767.2
VT,2007-03,36322.875
VT,2007-04,23933.725
VT,2007-05,42571.275
VT,2007-06,33904.05
VT,2007-07,29902.875
VT,2007-08,45307.325
VT,2007-09,35969.8
VT,2007-10,43511.125
VT,2007-11,46967.925
VT,2007-12,36596.55
VT,2008-01,33860.975
VT,2008-02,47264.65
VT,2008-03,58926.225
VT,2008-04,24447.85
VT,2008-05,34934.7
VT,2008-06,36403.8
VT,2008-07,29214.925
VT,2008-08,17851.225
VT,2008-09,35729.2
VT,2008-10,44957.925
VT,2008-11,43147.125
VT,2008-12,33236.05
VT,2009-01,62123.9
VT,2009-02,30417.375
VT,2009-03,31120.0
VT,2009-04,15067.95
VT,2009-05,32945.725
VT,2009-06,29387.075
VT,2009-07,28318.0
VT,2009-08,35543.424999999996
VT,2009-09,37274.65
VT,2009-10,42990.649999999994
VT,2009-11,14731.025
VT,2009-12,30634.6
VT,2010-01,50904.700000000004
VT,2010-02,38807.475
VT,2010-03,35980.450000000004
VT,2010-04,16567.7
VT,2010-05,47262.675
VT,2010-06,39817.924999999996
VT,2010-07,40232.55
VT,2010-08,31468.975
VT,2010-09,34935.525
VT,2010-10,34709.575
VT,2010-11,37160.55
VT,2010-12,40554.6
VT,2011-01,46173.275
VT,2011-02,42348.525
VT,2011-03,44379.174999999996
VT,2011-04,2100.7999999999997
VT,2011-05,13206.275
VT,2011-06,26734.675
VT,2011-07,41510.375
VT,2011-08,47337.075000000004
VT,2011-09,29034.600000000002
VT,2011-10,27230.575
VT,2011-11,35360.775
VT,2011-12,35042.5
VT,2012-01,32148.600000000002
VT,2012-02,22463.0
VT,2012-03,25551.675
VT,2012-04,33535.125
VT,2012-05,39898.35
VT,2012-06,27268.65
VT,2012-07,33744.5
VT,2012-08,40873.575000000004
VT,2012-09,24162.2
VT,2012-10,3547.6000000000004
VT,2012-11,44756.375
VT,2012-12,55408.0
VT,2013-01,50656.15
VT,2013-02,38498.85
VT,2013-03,58401.575
VT,2013-04,17193.025
VT,2013-05,46827.149999999994
VT,2013-06,45320.625
VT,2013-07,45024.1
VT,2013-08,52187.6
VT,2013-09,42034.8
VT,2013-10,46544.825
VT,2013-11,51507.649999999994
VT,2013-12,51898.65
VT,2014-01,52541.9
VT,2014-02,50864.55
VT,2014-03,54560.4
VT,2014-04,17259.199999999997
VT,2014-05,20138.025
VT,2014-06,44240.75
VT,2014-07,40610.425
VT,2014-08,39327.6
VT,2014-09,41844.625
VT,2014-10,48353.200000000004
VT,2014-11,41042.6
VT,2014-12,37243.75
VT,2015-01,42594.424999999996
VT,2015-02,52054.899999999994
VT,2015-03,55044.2
VT,2015-04,14945.5
VT,2015-05,26488.100000000002
VT,2015-06,28894.4
VT,2015-07,42582.95
VT,2015-08,51185.200000000004
VT,2015-09,23987.55
VT,2015-10,49936.6
VT,2015-11,39404.45
VT,2015-12,47198.125
VT,2016-01,54340.7
VT,2016-02,51054.0
VT,2016-03,48052.799999999996
VT,2016-04,20643.024999999998
VT,2016-05,38897.225
VT,2016-06,53698.8
VT,2016-07,43936.924999999996
VT,2016-08,38067.15
VT,2016-09,37471.55
VT,2016-10,33109.575
VT,2016-11,41611.0
VT,2016-12,38749.975
VT,2017-01,39536.95
VT,2017-02,40490.3
VT,2017-03,40119.55
VT,2017-04,24351.0
VT,2017-05,21248.600000000002
VT,2017-06,34366.925
VT,2017-07,49314.175
VT,2017-08,38826.549999999996
VT,2017-09,25835.274999999998
VT,2017-10,40488.8
VT,2017-11,18093.600000000002
VT,2017-12,47847.7
VT,2018-01,63744.1
VT,2018-02,47063.0
VT,2018-03,50226.049999999996
VT,2018-04,28561.675
VT,2018-05,160.8
VT,2018-06,21336.325
VT,2018-07,37734.075000000004
VT,2018-08,44032.75
VT,2018-09,29934.025
VT,2018-10,39135.475
VT,2018-11,27161.225000000002
VT,2018-12,36038.549999999996
VT,2019-01,50726.75
VT,2019-02,47924.475
VT,2019-03,23440.375
VT,2019-04,20580.9
VT,2019-05,21275.8
VT,2019-06,2062.9
VT,2019-07,48466.35
VT,2019-08,48638.55
VT,2019-09,32892.15
VT,2019-10,28222.625
VT,2019-11,29873.95
VT,2019-12,50506.275
VT,2020-01,43306.600000000006
VT,2020-02,43925.375
VT,2020-03,21873.6
VT,2020-04,8164.75
VT,2020-05,25034.3
VT,2020-06,32289.775
VT,2020-07,44481.25
VT,2020-08,33775.075
VT,2020-09,127.825
VT,2020-10,52749.175
VT,2020-11,29790.649999999998
VT,2020-12,49871.0
VT,2021-01,37538.6
VT,2021-02,55205.4
VT,2021-03,60601.6
VT,2021-04,29137.725000000002
VT,2021-05,26419.350000000002
VT,2021-06,31346.475
VT,2021-07,43892.225
VT,2021-08,46751.925
VT,2021-09,18387.775
VT,2021-10,46888.35
VT,2021-11,9734.25
VT,2021-12,50718.649999999994
VT,2022-01,61481.65
VT,2022-02,57433.299999999996
VT,2022-03,43354.625
VT,2022-04,14.8
VT,2022-05,6816.45
VT,2022-06,22012.1
VT,2022-07,54419.775
VT,2022-08,40547.424999999996
VT,2022-09,1856.0
VT,2022-10,162.4
VT,2022-11,33760.275
VT,2022-12,57625.549999999996
VT,2023-01,51768.075
VT,2023-02,52720.5
VT,2023-03,41085.1
VT,2023-04,8.175
VT,2023-05,2672.725
VT,2023-06,24201.7
VT,2023-07,63979.200000000004
VT,2023-08,31080.5
VT,2023-09,7211.55
VT,2023-10,507.7
VT,2023-11,25479.975
VT,2023-12,30740.7
VT,2024-01,57512.05
VT,2024-02,50395.225
VT,2024-03,24732.6
VT,2024-04,34579.0
VT,2024-05,30.900000000000002
VT,2024-06,44258.799999999996
VT,2024-07,35826.674999999996
VT,2024-08,47452.7
VT,2024-09,59263.399999999994
VT,2024-10,156.3
VT,2024-11,40844.375
VT,2024-12,70271.1
WA,1990-01,704090.0579079627
WA,1990-02,549333.4520257536
WA,1990-03,575417.4924196352
WA,1990-04,392652.7494727607
WA,1990-05,206689.8156351148
WA,1990-06,268535.649846812
WA,1990-07,707025.0545184104
WA,1990-08,888892.4620587676
WA,1990-09,865111.7073485701
WA,1990-10,822489.3052146251
WA,1990-11,734558.5247469565
WA,1990-12,817311.7288046316
WA,1991-01,745491.9601267852
WA,1991-02,581635.3566057944
WA,1991-03,609253.1906923011
WA,1991-04,415741.5156853182
WA,1991-05,218843.58977301072
WA,1991-06,284326.08260801283
WA,1991-07,748599.540402225
WA,1991-08,941161.114887858
WA,1991-09,915982.004285338
WA,1991-10,870853.319743821
WA,1991-11,777752.0336937216
WA,1991-12,865371.2914958142
WA,1992-01,954775.89628211
WA,1992-02,744919.3936554557
WA,1992-03,780290.455589954
WA,1992-04,532453.734568278
WA,1992-05,280280.1314390907
WA,1992-06,364145.6982477429
WA,1992-07,958755.8758143468
WA,1992-08,1205375.7720741893
WA,1992-09,1173128.062938575
WA,1992-10,1115330.283035179
WA,1992-11,996092.4259047236
WA,1992-12,1108309.2704503555
WA,1993-01,958907.0845257178
WA,1993-02,748142.5607394681
WA,1993-03,783666.6685518491
WA,1993-04,534757.5910199113
WA,1993-05,281492.8662687265
WA,1993-06,365721.3082243032
WA,1993-07,962904.284899743
WA,1993-08,1210591.2726310354
WA,1993-09,1178204.0319494498
WA,1993-10,1120156.1687440209
WA,1993-11,1000402.38527369
WA,1993-12,1113104.7771720851
WA,1994-01,1115077.3858137806
WA,1994-02,869987.1596610561
WA,1994-03,911296.8234564688
WA,1994-04,621849.7143896791
WA,1994-05,327337.5851628107
WA,1994-06,425283.707767011
WA,1994-07,1119725.5814685728
WA,1994-08,1407751.5677570202
WA,1994-09,1370089.6500845624
WA,1994-10,1302587.9488251535
WA,1994-11,1163330.7277989334
WA,1994-12,1294388.147814952
WA,1995-01,781490.0579833303
WA,1995-02,609721.1946882884
WA,1995-03,638672.6306742212
WA,1995-04,435816.7204697176
WA,1995-05,229411.04506600503
WA,1995-06,298055.5373738975
WA,1995-07,784747.6961867368
WA,1995-08,986607.6276936384
WA,1995-09,960212.675558426
WA,1995-10,912904.830289292
WA,1995-11,815307.8965527551
WA,1995-12,907158.087463692
WA,1996-01,1003756.0059435952
WA,1996-02,783133.8413937035
WA,1996-03,820319.4427391161
WA,1996-04,559768.6703666948
WA,1996-05,294658.5333523349
WA,1996-06,382826.4130650999
WA,1996-07,1007940.158868456
WA,1996-08,1267211.683233437
WA,1996-09,1233309.663032844
WA,1996-10,1172546.8505926167
WA,1996-11,1047192.0781307288
WA,1996-12,1165165.6592813735
WA,1997-01,728388.7
WA,1997-02,597362.275
WA,1997-03,760028.6
WA,1997-04,777228.7
WA,1997-05,620104.45
WA,1997-06,285092.025
WA,1997-07,581480.475
WA,1997-08,931093.25
WA,1997-09,977470.7
WA,1997-10,605348.5
WA,1997-11,893108.25
WA,1997-12,1115212.525
WA,1998-01,1055601.05
WA,1998-02,761802.9
WA,1998-03,986930.1
WA,1998-04,1100798.4000000001
WA,1998-05,465677.44999999995
WA,1998-06,357757.7
WA,1998-07,1044030.35
WA,1998-08,1208633.2
WA,1998-09,1135988.675
WA,1998-10,1235745.375
WA,1998-11,1082577.275
WA,1998-12,1184801.7
WA,1999-01,851233.125
WA,1999-02,839984.425
WA,1999-03,723662.75
WA,1999-04,967252.6
WA,1999-05,887300.05
WA,1999-06,351238.375
WA,1999-07,939856.6499999999
WA,1999-08,1031725.875
WA,1999-09,1145639.25
WA,1999-10,1266660.475
WA,1999-11,1175351.25
WA,1999-12,1177654.0
WA,2000-01,1090653.404
WA,2000-02,943282.8790000001
WA,2000-03,1086532.58
WA,2000-04,690089.904
WA,2000-05,406736.45200000005
WA,2000-06,478842.164
WA,2000-07,1014521.137
WA,2000-08,1082752.21
WA,2000-09,1061774.482
WA,2000-10,1115283.425
WA,2000-11,1096659.919
WA,2000-12,1082174.69
WA,2001-01,986222.295
WA,2001-02,892053.757
WA,2001-03,1041662.265
WA,2001-04,669424.4090000001
WA,2001-05,537059.698
WA,2001-06,717760.7019999999
WA,2001-07,956177.9380000001
WA,2001-08,1071472.2689999999
WA,2001-09,930410.473
WA,2001-10,904650.595
WA,2001-11,1095250.739
WA,2001-12,1167004.771
WA,2002-01,1242884.967
WA,2002-02,952146.238
WA,2002-03,1248626.155
WA,2002-04,652191.1140000001
WA,2002-05,529878.379
WA,2002-06,254029.768
WA,2002-07,576897.16
WA,2002-08,1158011.0520000001
WA,2002-09,1194146.517
WA,2002-10,1090667.065
WA,2002-11,1100040.765
WA,2002-12,1247427.8360000001
WA,2003-01,1424479.24
WA,2003-02,1183450.343
WA,2003-03,1296824.469
WA,2003-04,943329.3940000001
WA,2003-05,1044590.222
WA,2003-06,1001525.7390000001
WA,2003-07,1337327.4919999999
WA,2003-08,1360516.4300000002
WA,2003-09,1172894.129
WA,2003-10,1352837.1369999999
WA,2003-11,1269197.2490000003
WA,2003-12,1308970.462
WA,2004-01,1331448.1919999998
WA,2004-02,1328837.674
WA,2004-03,1218026.494
WA,2004-04,1246034.37
WA,2004-05,568704.1479999999
WA,2004-06,878542.506
WA,2004-07,1300316.4579999999
WA,2004-08,1474563.428
WA,2004-09,1356098.315
WA,2004-10,1390143.892
WA,2004-11,1303728.0760000001
WA,2004-12,1184472.835
WA,2005-01,1393383.1720000003
WA,2005-02,1201315.822
WA,2005-03,1396912.364
WA,2005-04,1195824.577
WA,2005-05,456701.556
WA,2005-06,1003044.363
WA,2005-07,1347949.715
WA,2005-08,1510558.7159999998
WA,2005-09,1408601.695
WA,2005-10,1375744.875
WA,2005-11,1341584.6589999998
WA,2005-12,1394000.7469999997
WA,2006-01,779196.41
WA,2006-02,840366.776
WA,2006-03,924477.6780000001
WA,2006-04,197760.184
WA,2006-05,6952.542
WA,2006-06,47668.737
WA,2006-07,1038993.689
WA,2006-08,1123717.966
WA,2006-09,1196558.796
WA,2006-10,1530197.776
WA,2006-11,1078849.267
WA,2006-12,1234811.14
WA,2007-01,1046633.7470000001
WA,2007-02,914107.11
WA,2007-03,641505.924
WA,2007-04,782654.8319999999
WA,2007-05,593343.325
WA,2007-06,814369.753
WA,2007-07,1321490.85
WA,2007-08,1423254.327
WA,2007-09,1324310.654
WA,2007-10,1313653.869
WA,2007-11,1229405.932
WA,2007-12,1361724.4309999999
WA,2008-01,1245908.956
WA,2008-02,1272326.939
WA,2008-03,1335264.1840000001
WA,2008-04,1001845.7989999999
WA,2008-05,424869.42699999997
WA,2008-06,178742.94200000004
WA,2008-07,1079284.334
WA,2008-08,1468688.791
WA,2008-09,1652556.904
WA,2008-10,1521641.912
WA,2008-11,1283123.8099999998
WA,2008-12,1442261.806
WA,2009-01,1256256.0
WA,2009-02,1378360.754
WA,2009-03,1402348.241
WA,2009-04,543747.9909999999
WA,2009-05,28451.196
WA,2009-06,69443.98
WA,2009-07,1648157.313
WA,2009-08,1851772.013
WA,2009-09,1622499.585
WA,2009-10,1680965.334
WA,2009-11,819922.536
WA,2009-12,1515498.443
WA,2010-01,1337702.197
WA,2010-02,1138205.212
WA,2010-03,1606177.317
WA,2010-04,1147268.734
WA,2010-05,492677.86799999996
WA,2010-06,106667.15400000001
WA,2010-07,1479209.0129999998
WA,2010-08,1844380.419
WA,2010-09,1628300.4340000001
WA,2010-10,1174187.146
WA,2010-11,1306882.52
WA,2010-12,1299330.726
WA,2011-01,924468.894
WA,2011-02,113412.864
WA,2011-03,173627.458
WA,2011-04,22944.709
WA,2011-05,5644.276
WA,2011-06,9315.382
WA,2011-07,139900.51499999998
WA,2011-08,1204375.339
WA,2011-09,1473618.476
WA,2011-10,1114849.108
WA,2011-11,1259967.586
WA,2011-12,1416738.0629999998
WA,2012-01,701538.774
WA,2012-02,270651.527
WA,2012-03,145751.462
WA,2012-04,44359.435
WA,2012-05,13831.128
WA,2012-06,15313.957
WA,2012-07,98095.35399999999
WA,2012-08,988229.7699999999
WA,2012-09,1168969.215
WA,2012-10,1250607.7850000001
WA,2012-11,1047864.2220000001
WA,2012-12,828287.197
WA,2013-01,783338.376
WA,2013-02,710078.76
WA,2013-03,1441261.1379999998
WA,2013-04,123044.243
WA,2013-05,94944.604
WA,2013-06,408608.69299999997
WA,2013-07,1432855.594
WA,2013-08,1736457.779
WA,2013-09,1546381.52
WA,2013-10,1645070.6469999999
WA,2013-11,1337179.899
WA,2013-12,1641049.8920000002
WA,2014-01,1692645.127
WA,2014-02,1562704.4989999998
WA,2014-03,502963.654
WA,2014-04,324711.401
WA,2014-05,121063.509
WA,2014-06,339631.24
WA,2014-07,1336014.0280000002
WA,2014-08,1596771.0999999999
WA,2014-09,1576689.014
WA,2014-10,1364654.589
WA,2014-11,1188321.46
WA,2014-12,1039668.5129999999
WA,2015-01,933089.9319999999
WA,2015-02,81549.732
WA,2015-03,234471.422
WA,2015-04,236904.146
WA,2015-05,511721.66099999996
WA,2015-06,1250265.064
WA,2015-07,1529431.222
WA,2015-08,1389034.4579999999
WA,2015-09,1379364.862
WA,2015-10,1475985.432
WA,2015-11,1300206.15
WA,2015-12,1424700.39
WA,2016-01,1010962.2270000001
WA,2016-02,392684.271
WA,2016-03,188621.409
WA,2016-04,96815.464
WA,2016-05,237542.778
WA,2016-06,560676.046
WA,2016-07,1286345.1030000001
WA,2016-08,1662242.2340000002
WA,2016-09,1528795.141
WA,2016-10,1038383.075
WA,2016-11,818752.373
WA,2016-12,1303073.041
WA,2017-01,1149479.838
WA,2017-02,609548.736
WA,2017-03,80803.512
WA,2017-04,106138.144
WA,2017-05,96644.373
WA,2017-06,81780.289
WA,2017-07,1181600.618
WA,2017-08,1781581.518
WA,2017-09,1528568.4749999999
WA,2017-10,1456501.9810000001
WA,2017-11,1383396.867
WA,2017-12,1570819.4670000002
WA,2018-01,1033114.2420000001
WA,2018-02,286695.32999999996
WA,2018-03,328454.02999999997
WA,2018-04,171959.337
WA,2018-05,120502.05799999999
WA,2018-06,371413.68200000003
WA,2018-07,1571461.804
WA,2018-08,1807608.3290000001
WA,2018-09,1693671.421
WA,2018-10,1349491.755
WA,2018-11,980898.9
WA,2018-12,1287122.615
WA,2019-01,1504777.233
WA,2019-02,1159962.8090000001
WA,2019-03,1173415.2889999999
WA,2019-04,579676.407
WA,2019-05,131238.64299999998
WA,2019-06,594120.9689999999
WA,2019-07,1728022.9980000001
WA,2019-08,1892514.5219999999
WA,2019-09,1718319.613
WA,2019-10,1510824.034
WA,2019-11,1465945.895
WA,2019-12,1843141.718
WA,2020-01,1302107.391
WA,2020-02,868739.181
WA,2020-03,1043449.856
WA,2020-04,646115.796
WA,2020-05,115004.573
WA,2020-06,96732.00300000001
WA,2020-07,642820.181
WA,2020-08,1382860.408
WA,2020-09,1720916.904
WA,2020-10,1483417.619
WA,2020-11,1296180.782
WA,2020-12,1659850.846
WA,2021-01,876185.875
WA,2021-02,739956.201
WA,2021-03,1170338.1269999999
WA,2021-04,559199.543
WA,2021-05,233202.325
WA,2021-06,590273.732
WA,2021-07,1280436.305
WA,2021-08,1313116.888
WA,2021-09,1185460.208
WA,2021-10,1106550.639
WA,2021-11,891158.308
WA,2021-12,720744.229
WA,2022-01,803272.764
WA,2022-02,835876.324
WA,2022-03,793922.218
WA,2022-04,785419.956
WA,2022-05,56260.039
WA,2022-06,36267.431
WA,2022-07,846905.978
WA,2022-08,1213742.9
WA,2022-09,1361428.624
WA,2022-10,1297697.972
WA,2022-11,1029574.394
WA,2022-12,1204697.208
WA,2023-01,1262143.608
WA,2023-02,1083266.647
WA,2023-03,1342192.0860000001
WA,2023-04,1097924.713
WA,2023-05,140727.94
WA,2023-06,550695.4789999999
WA,2023-07,1139223.819
WA,2023-08,1330660.622
WA,2023-09,1216123.377
WA,2023-10,1341413.011
WA,2023-11,1049961.669
WA,2023-12,1160298.669
WA,2024-01,1154396.489
WA,2024-02,1150734.696
WA,2024-03,966005.37
WA,2024-04,522306.966
WA,2024-05,129947.66
WA,2024-06,335828.244
WA,2024-07,1151518.963
WA,2024-08,1171891.351
WA,2024-09,1062966.17
WA,2024-10,1104711.937
WA,2024-11,1113639.1909999999
WA,2024-12,1055112.528
WI,1990-01,3008601.319424478
WI,1990-02,2582204.8496227395
WI,1990-03,2540059.0540592214
WI,1990-04,2303047.914987175
WI,1990-05,2431452.218459329
WI,1990-06,2862219.156645636
WI,1990-07,3369766.663419008
WI,1990-08,3322704.6041883007
WI,1990-09,2714737.596460363
WI,1990-10,2606862.677713583
WI,1990-11,2560031.798129312
WI,1990-12,2897161.1468908605
WI,1991-01,3123015.688278122
WI,1991-02,2680403.748962756
WI,1991-03,2636655.1871676
WI,1991-04,2390630.7302747
WI,1991-05,2523918.1324960985
WI,1991-06,2971066.745129398
WI,1991-07,3497915.8214646094
WI,1991-08,3449064.034971248
WI,1991-09,2817976.595491875
WI,1991-10,2705999.2918050024
WI,1991-11,2657387.4765095413
WI,1991-12,3007337.5474490523
WI,1992-01,3044449.231360323
WI,1992-02,2612972.187073517
WI,1992-03,2570324.218371248
WI,1992-04,2330489.0579220867
WI,1992-05,2460423.3169032456
WI,1992-06,2896322.90432602
WI,1992-07,3409917.911713247
WI,1992-08,3362295.101364096
WI,1992-09,2747084.080409075
WI,1992-10,2637923.8166874214
WI,1992-11,2590534.9405230195
WI,1992-12,2931681.233346703
WI,1993-01,3115472.3557780627
WI,1993-02,2673929.501398544
WI,1993-03,2630286.6098852432
WI,1993-04,2384856.400497553
WI,1993-05,2517821.860310273
WI,1993-06,2963890.430126403
WI,1993-07,3489466.9551340425
WI,1993-08,3440733.165252137
WI,1993-09,2811170.0544562456
WI,1993-10,2699463.220763277
WI,1993-11,2650968.822452809
WI,1993-12,3000073.623945412
WI,1994-01,3269410.422981628
WI,1994-02,2806050.570783249
WI,1994-03,2760251.247885067
WI,1994-04,2502694.1287539992
WI,1994-05,2642229.5219671694
WI,1994-06,3110338.7089469857
WI,1994-07,3661884.404978464
WI,1994-08,3610742.6382104815
WI,1994-09,2950072.293136345
WI,1994-10,2832845.932351366
WI,1994-11,2781955.385690467
WI,1994-12,3148309.7443147795
WI,1995-01,3433094.430825933
WI,1995-02,2946536.329442061
WI,1995-03,2898444.049784509
WI,1995-04,2627992.256674345
WI,1995-05,2774513.530961582
WI,1995-06,3266058.743989091
WI,1995-07,3845217.7397767305
WI,1995-08,3791515.54520379
WI,1995-09,3097768.5422755466
WI,1995-10,2974673.2087781145
WI,1995-11,2921234.811721838
WI,1995-12,3305930.81056646
WI,1996-01,3597000.919764061
WI,1996-02,3087213.037880663
WI,1996-03,3036824.6848518336
WI,1996-04,2753460.691180661
WI,1996-05,2906977.3418279304
WI,1996-06,3421990.4354060777
WI,1996-07,4028800.2632489386
WI,1996-08,3972534.160709562
WI,1996-09,3245665.5417720666
WI,1996-10,3116693.2583902767
WI,1996-11,3060703.5478724977
WI,1996-12,3463766.117095435
WI,1997-01,4679909.744
WI,1997-02,4068088.77
WI,1997-03,4195177.715
WI,1997-04,3920788.923
WI,1997-05,3721365.642
WI,1997-06,4539989.622
WI,1997-07,4814379.914
WI,1997-08,4493061.068
WI,1997-09,4298976.752
WI,1997-10,4294300.743
WI,1997-11,4111540.145
WI,1997-12,4321944.036
WI,1998-01,4462645.022
WI,1998-02,3834934.778
WI,1998-03,4267970.241
WI,1998-04,3796191.405
WI,1998-05,4048477.137
WI,1998-06,4685733.536
WI,1998-07,5061517.827
WI,1998-08,4951426.505
WI,1998-09,4375536.328
WI,1998-10,3976436.008
WI,1998-11,3742368.861
WI,1998-12,4451286.347
WI,1999-01,4699470.05
WI,1999-02,3975486.678
WI,1999-03,4114080.2709999997
WI,1999-04,3883671.015
WI,1999-05,3542191.5949999997
WI,1999-06,4222824.014
WI,1999-07,5299752.693
WI,1999-08,4701814.847
WI,1999-09,3746746.773
WI,1999-10,4325794.318
WI,1999-11,4345552.306
WI,1999-12,4596040.21
WI,2000-01,4568342.101
WI,2000-02,4019985.501
WI,2000-03,3656426.969
WI,2000-04,3352900.0549999997
WI,2000-05,4292345.847
WI,2000-06,4449502.612
WI,2000-07,4681029.732
WI,2000-08,4955898.007
WI,2000-09,4111209.34
WI,2000-10,4252018.508
WI,2000-11,4440983.179
WI,2000-12,5099477.557
WI,2001-01,4613030.272
WI,2001-02,3883491.536
WI,2001-03,3924262.5530000003
WI,2001-04,3801351.14
WI,2001-05,3959178.782
WI,2001-06,4108511.347
WI,2001-07,4964367.267
WI,2001-08,5098662.226
WI,2001-09,3950537.7279999997
WI,2001-10,4266987.134000001
WI,2001-11,3974825.2029999997
WI,2001-12,3803124.9540000004
WI,2002-01,3823662.11
WI,2002-02,3441704.249
WI,2002-03,3547259.111
WI,2002-04,3465459.769
WI,2002-05,3791944.224
WI,2002-06,4208448.379
WI,2002-07,5190458.8100000005
WI,2002-08,4729392.142
WI,2002-09,4415787.467
WI,2002-10,4097423.019
WI,2002-11,3852352.8880000003
WI,2002-12,4111121.71
WI,2003-01,4169399.602
WI,2003-02,4042038.951
WI,2003-03,3849806.888
WI,2003-04,3773775.495
WI,2003-05,3675331.302
WI,2003-06,3814047.354
WI,2003-07,4842729.324
WI,2003-08,5068473.487
WI,2003-09,4306749.31
WI,2003-10,4408278.949
WI,2003-11,4371194.864
WI,2003-12,4524368.92
WI,2004-01,4606108.352
WI,2004-02,4219795.14
WI,2004-03,3953588.054
WI,2004-04,3843053.724
WI,2004-05,3943490.1160000004
WI,2004-06,3982616.781
WI,2004-07,4615205.516
WI,2004-08,4661759.924
WI,2004-09,4121304.4220000003
WI,2004-10,4307975.635
WI,2004-11,4441680.501
WI,2004-12,4622778.737
WI,2005-01,4507741.2360000005
WI,2005-02,3768061.0439999998
WI,2005-03,3923559.222
WI,2005-04,4081731.3000000003
WI,2005-05,4167702.1149999998
WI,2005-06,4916174.892
WI,2005-07,5041131.735
WI,2005-08,4977050.2700000005
WI,2005-09,4383506.192
WI,2005-10,4270313.616
WI,2005-11,4097886.6169999996
WI,2005-12,4534433.309
WI,2006-01,4097221.45
WI,2006-02,3795324.377
WI,2006-03,4190035.239
WI,2006-04,3600769.651
WI,2006-05,4328417.557
WI,2006-06,4400967.674
WI,2006-07,5173272.011
WI,2006-08,4917450.555
WI,2006-09,3665098.6520000002
WI,2006-10,3818190.7709999997
WI,2006-11,3739845.691
WI,2006-12,4199574.88
WI,2007-01,4445343.985
WI,2007-02,3769468.801
WI,2007-03,3497604.267
WI,2007-04,4002158.122
WI,2007-05,3969868.301
WI,2007-06,4429764.576
WI,2007-07,4578641.72
WI,2007-08,4960000.019
WI,2007-09,4151185.603
WI,2007-10,4218117.273
WI,2007-11,3795890.092
WI,2007-12,4358793.902
WI,2008-01,4520842.448
WI,2008-02,4060288.4869999997
WI,2008-03,3829936.711
WI,2008-04,4015804.727
WI,2008-05,3522353.339
WI,2008-06,4072549.586
WI,2008-07,4993970.709
WI,2008-08,5019806.024999999
WI,2008-09,3993639.8789999997
WI,2008-10,3901715.292
WI,2008-11,3980084.731
WI,2008-12,4652369.391
WI,2009-01,4676099.007
WI,2009-02,3480704.8910000003
WI,2009-03,3334264.827
WI,2009-04,2838910.191
